alpha,mood,price,PRICE_MOCK,CAPE_MOCK
0.00172981663378006,0.02349544980493954,0.0252252664387196,3221.506991174281,31.266047037865594
-0.00048495655824895307,0.012279468995746909,0.011794512437497955,3259.7280517581034,31.65234440235513
0.0038561763671047765,0.06688917299981235,0.07074534936691713,3498.6917802777607,33.841957932543615
0.007400182661691994,-0.027308101841190924,-0.01990791917949893,3429.7288390434273,32.93030273878649
0.01103300477383534,-0.010990736884762651,4.226788907268908e-05,3429.8738095053213,32.57035610854606
0.006506270088057885,-0.0210440470209287,-0.014537776932870814,3380.371765828311,31.89210560108814
0.004944807513152629,0.016178723844320668,0.021123531357473295,3452.5366601953597,32.41227566814757
0.008724823923872606,7.681758304957355e-05,0.00880164150692218,3483.058775483687,32.41476559645945
0.011409418205498527,-0.018621782465698004,-0.007212364260199477,3458.028060675954,31.816730405126552
0.012385919675578465,0.008406916352047374,0.02079283602762584,3530.6830046589657,32.08533849710277
0.011776126213381496,0.0031708655784931455,0.014946991791874642,3583.852466413398,32.1872382623683
0.003345161336580999,-0.047404643517023566,-0.04405948218044257,3429.3778077973593,30.697014527995496
-0.0017848946318734914,-0.019729841254774685,-0.02151473588664818,3356.383690215778,30.097302866158195
0.00039186106685676955,-0.0558690160922466,-0.05547715502538983,3175.2518647151355,28.46190555216337
-0.0009110986378794983,-0.08005634988797065,-0.08096744852585015,2928.292557076111,26.272169788978275
0.00040016861048793213,0.0028561972572155553,0.0032563658677034874,2937.8436915638426,26.347315552747112
0.00910677193940565,-0.008632424106069465,0.00047434783333618474,2939.2375819219155,26.12085321660985
0.0064108626074279645,-0.0009339434020126166,0.005476919205415348,2955.379712906432,26.096469206508342
0.006037620724758125,-0.05722567951641614,-0.05118805879165802,2807.906203396059,24.64500754284188
0.0011261848755479086,0.05783936646752347,0.058965551343071375,2978.4547733492745,26.112489184253224
0.0051084214021408425,0.014328002769882754,0.019436424172023598,3036.911538666058,26.489322187067017
0.012662458513176031,0.022873071373874527,0.035535529887050554,3146.7701816493845,27.10219678637901
0.01004284664724309,-0.049368323509833584,-0.0393254768625905,3025.423588077686,25.7966970733241
0.001460082243140892,-0.008508221816104895,-0.007048139572964003,3004.17495000769,25.57814411942274
-0.002164318276554518,0.03640974303808181,0.03424542476152729,3108.836050922505,26.52659950679615
0.0037159489655002806,-0.012128675007380636,-0.008412726041880356,3082.7919693818626,26.20681023261665
0.002804440207565552,-0.004766645995404371,-0.0019622057878388188,3076.7488280192856,26.082188894429464
0.006712768340708514,0.05445125993809356,0.061164028278802074,3270.80944977415,27.541774464190052
0.0036459551021404118,-0.058192808790346655,-0.05454685368820624,3097.1757218110038,25.984783447758932
0.0036175626156256958,0.01339924383576917,0.01701680645139487,3150.3307432949646,26.335303001345668
0.0021344370505054855,0.04464762484781684,0.046782061898322326,3301.2114497665825,27.537755307969547
0.0072676811355680965,-0.013581178314553547,-0.006313497178985451,3280.4349158983305,27.16628833205841
0.006759074960656631,-0.05453428668407174,-0.047775211723415104,3127.39627766352,25.724465868372903
0.0039947781282509325,0.045625319371764506,0.04962009750001544,3286.492529700364,26.925339652931093
0.0028407736451844137,-0.03136221250389598,-0.028521438858711567,3194.0811511213665,26.09400580316733
0.005694769272718638,0.012094331239848733,0.017789100512567373,3251.4093787707106,26.411511492015425
0.0005897181680804909,0.03137387873341055,0.03196359690149104,3357.0148925258095,27.25327875652238
-0.0009524758550872123,-0.019516299807445226,-0.02046877566253244,3288.999379625261,26.726552192797836
0.008608312359124765,0.026669915616701543,0.035278227975826304,3407.1003985560164,27.4489372407135
0.00980820048781607,0.011437128879040092,0.021245329366856164,3480.2597643491395,27.764676406536353
0.006769520523911055,0.038423264776265696,0.04519278530017675,3641.1505658739097,28.852246109608743
0.010794554411632455,-0.005190921142035061,0.005603633269597394,3661.611512604716,28.70286442498786
-0.0005377751035033577,-0.03698609673514967,-0.03752387183865303,3526.7595775626573,27.66065003319008
0.010391603297628614,0.03332227213553974,0.043713875433168355,3684.34719541335,28.59789457720642
0.005026516020624605,0.02289475784425148,0.027921273864876084,3788.6684767058123,29.260189054933086
0.0018125472660342756,0.0022262018030941187,0.004038749069128394,3804.0008990513606,29.32540070077556
0.006623335000589653,0.01713762073589018,0.023760955736479836,3895.4699890842694,29.832299408614144
0.007640265740079999,-0.001624950287421971,0.0060153154526580285,3918.9730883132875,29.783862769339045
0.005229298982559191,0.008879776047314445,0.014109075029873637,3974.6580817858235,30.049514519016142
0.010603842494549418,0.039217143873554315,0.04982098636810373,4177.6952280201285,31.25138355464796
0.0012043498592239428,0.014434817696988391,0.015639167556212336,4243.5444752639905,31.70576313255745
0.0034652505236794683,0.02641799090117351,0.029883241424852977,4372.269114853386,32.55452765838788
-0.00232009809806735,-0.04802969416233961,-0.050349792260406964,4157.5764914264655,31.027898872412983
-0.005921920343586189,-0.07029125578618588,-0.07621317612977206,3852.4879262556583,28.921796285953306
-0.001011844667490663,-0.035204687812065226,-0.03621653247955589,3715.4604788448582,27.921327401247527
0.0017655892139074206,-0.007860762886599837,-0.006095173672692416,3692.882978742666,27.7027048627872
0.008519432468926405,-0.007919450287420858,0.0005999821815055473,3695.0993075407046,27.484181104925405
0.0038912010744224703,0.05276107194510354,0.05665227301952601,3910.478336648847,28.973211988620886
