alpha,mood,price,PRICE_MOCK,CAPE_MOCK
0.0026986319396208797,0.015974593900113607,0.01867322583973449,3200.4685442211326,31.031781645742868
0.011213662741470067,0.014328499670094516,0.02554216241156458,3283.268373396977,31.479621291943737
0.004783804683319442,0.023486747368064904,0.028270552051384346,3377.4126683251134,32.227726089391474
0.004342174705647678,-0.04625157869521816,-0.041909403989570486,3238.792352554368,30.771088437216775
0.0027077446665816594,0.026956621387276485,0.029664366053858145,3336.3082979651995,31.611854208260734
0.005468999239095923,-0.01661057803396339,-0.011141578794867466,3299.342865210835,31.091100024580452
-0.0011783080185337157,0.0251329207079804,0.023954612689446684,3379.3315699847526,31.882412520148687
0.008896013552797621,0.027158601444540503,0.03605461499733813,3503.3951619486256,32.76015949423389
0.007465818879183527,0.005420940497145864,0.012886759376329392,3548.8347279388336,32.93823259529165
0.012091939846826456,0.02111802377814546,0.03320996362497192,3668.6702531841397,33.64121969783266
0.00044668492753053603,-0.010197301240760343,-0.009750616313229807,3633.0722902424886,33.29991320657712
0.00882778629507944,-0.03516007806969903,-0.026332291774619588,3538.653754545753,32.14942972258947
0.004423360667940494,0.046059266969482024,0.05048262763742252,3721.8802611156298,33.66484034332311
0.002701527000704614,-0.022950684735970405,-0.02024915773526579,3647.273234593121,32.90100797163483
0.012067611432453822,0.08632032013092042,0.09838793156337425,4024.367521286482,35.86721384585895
0.012336067542238406,-0.010778537225596076,0.00155753031664233,4030.6404795994385,35.48269375100882
-0.0008336903583558517,-0.05815161797787103,-0.05898530833622688,3799.7678886591675,33.4781658164339
0.005943502294003643,-0.0006717597076962472,0.005271742586307396,3819.8521799487744,33.455684085556754
-0.0037736492421641217,0.034933846921270925,0.031160197679106803,3940.753399591379,34.645073856269015
0.006875681873185966,0.03962230791695431,0.046497989790140276,4128.317392702055,36.04534952786667
-0.003660075852311832,-0.08164078466726,-0.08530086051957184,3790.7695746193845,33.21950057239039
0.0034303621039814924,-0.005968423372198221,-0.0025380612682167282,3781.160568466718,33.02182302720852
0.006646714146464951,0.006550208778840548,0.013196922925305499,3831.39096740535,33.2388328161027
